movie_id,overview
26451,"Начальник полицейского управления Дотторе убивает свою любовницу в её собственной квартире, оставляет множество улик и сообщает об убийстве в полицию. При всей очевидности виновника преступления следствие никак не хочет видеть убийцу в своём начальнике."
111605,"Донна и Майкл собираются вступить в брак. Но сначала им предстоит спланировать прием гостей, получить смокинг, купить кольца и справиться со своими сомнениями. Майкл боится ответственности. Донна сомневается из-за незрелости Майкла."
54568,"Мисс Норрис отправляется ночью дежурить на пост ПВО; ее напарником в эту ночь будет лорд Дэшем, также посвятивший себя этой неблагодарной работе, когда большинство думают лишь о новогоднем ужине. Осматривая крышу здания, Дэшем срывается и падает; он мог бы разбиться насмерть, но мисс Норрис не теряется и спасает ему жизнь. Чтобы успокоить нервы, он выпивает с ней по стаканчику. Оба они — люди одинокие, давно перешагнули рубеж зрелости. Каждый хранит верность некоей, давно уже мертвой части прошлого, которая не отпускает их и по сей день. Жена и сын лорда Дэшема погибли от эпидемии во время Первой мировой войны. Мисс Норрис же предпочитает не распространяться о тайне своей жизни. Дэшем хочет пригласить ее на ужин, однако, узнав от знакомого офицера, что в Лондон на несколько дней отпуска едет молодой солдат по имени Грегори Пирсен, она бежит на вокзал, но его поезд задерживается на неопределенное время. Она ждет его всю ночь и восстанавливает в памяти прошлое…"
28571,"Действие фильма происходит в 1840-ых годах в Нью-Йорке. Кэтрин живет со своим отцом, доктором Слопером. Ее мать умерла за несколько лет до этого, и доктор Слопер постоянно сравнивает свою дочь с ней, не в пользу первой. Кэтрин знакомится с Морисом Тоунсендом, красивым, но ветренным молодым человеком, и через некоторое время он делает ей предложение. Доктор Слопер уверен, что он хочет жениться на ней из-за наследства и противится их браку."
27686,"Классический мюзикл рассказывает о поездке американской семьи Фрейк из Айовы на ежегодную ярмарку штата. Все чего-то ждут, чего-то нового. Кто-то - приз, а кто-то - романтических отношений и, возможно, любви."
123665,"Линг Тань и его семья живут на процветающей ферме в сельских районах Южного Китая и еще не ощутили влияния японского вторжения на Север. Два старших сына Таня, Лао Та Тань и Лао Эр Тань - женатые и трудолюбивые, в то время как младший сын Лао Сан Тань растёт беззаботным. Единственная дочь Линг Таня замужем за местным торговцем, получающем прибыль от продажи японских товаров. Когда волна японского вторжения доходит до деревни Линг Таня, местные жители предпочитают мирно относиться к своим завоевателям. Но независимая и отличающаяся прогрессивными взглядами невестка Линг Таня Джейд решает сплотить односельчан для сопротивления японцам..."
43336,"После смерти президента гигантской мебельной фирмы среди администраторов, управленцев и менеджеров начинаются интриги, борьба за власть. Очень многие хотят занять освободившееся руководящее место. Выбирать кандидата будет дочь основателя производственной фирмы и, одновременно, любовница скончавшегося главы компании. Ее решение, как и позиция основного держателя акций, определят, в чью пользу качнутся весы."
62000,"Островок у северного побережья новой Шотландии - это всего лишь клочок земли, торчащий из вод Атлантики, куда попасть можно только морем, и только с опытным лоцманом, способным провести судно через мели, особенно в летний шторм. Посёлок там совсем небольшой: есть маяк и церковь, которой гордятся все жители, построенной на их сбережения. Их фермы не приносят большого дохода, но в рыбный сезон всё приходит в движение, а гавань заполняется лодками и оживает. Именно сюда «на край земли» прибывает молодой доктор Роберт Ричардсон. Он добр и готов помогать всем, даже тем, у кого нет денег. Однажды он волею судьбы, оказывается на ферме господина Блэка МакДональда, где знакомится с глухонемой с детства дочерью фермера - Белиндой, девушкой милой, но не знающей языка глухих."
9372,Скандальное документальное расследование о роли сети ресторанов быстрого питания «МакДональдс» в ожирении американцев.
41495,"Безжалостный Джонни Игер убедил своего офицера по наблюдению за бывшими заключенными, что бросил свое старое занятие рэкетом и теперь работает обычным таксистом. Когда он встречается с Лисбет Бард, он понимает, что она может стать не только его подругой-красавицей, но и помочь получить то, о чем он давно мечтает."
52362,"Одинокая англичанка управляет магазином, в то время как ее безответственный сын бесцельно путешествует по свету. Когда до него доходит известие, что у его матери рак, молодой человек возвращается домой, чтобы помочь маме с магазином, но вскоре становится замешанным в незаконную деятельность…"
662,"Мужчина сталкивается со своим прошлым во время эксперимента, в ходе которого пытается найти решение проблем постапокалиптического мира, вызванного мировой войной."
41799,"Ливерпуль 40—50-х. В день свадьбы невеста сожалеет, что отец не дожил до этого дня. Папа был алкоголиком-психопатом с необъяснимыми приступами нежности мог избить детей, а потом трепетно оберегать их сон. Простая и недоступная пониманию жизнь, просеянная через старые фотографии. Все становится загадочным без нажима красноречиво немые вещи и пустяковые песни о главном."
43805,"Один из величайших приключенческих фильмов всех времен. Успех, ставшего классикой фильма Видора, во многом обязан Спенсеру Трэйси, который сыграл знаменитого бойца с индейцами Роберта Роджерса, лидера Рейнджеров Роджерса. Образ Трэйси приземлен и точен в качестве приграничного лидера, который не знает страха среди ужаса и кровопролития Дикого Запада. Действие развертывается в 1759 году, а фильм начинается с того, что талантливый художник Янг прибывает домой в Портсмут, Нью-Хэмпшир. Он боязливо объясняет семье, что его выгнали из Гарварда из-за смелых политических комментариев, вставленных в его рисунки."
16559,"Очаровательный и невинный Дориан Грей в компании циничного Гарри Уоттонома любуется своим великолепным портретом. Ослепленный своей красотой, юноша клянется, что отдаст свою душу за то, чтобы вечно быть молодым. Десятилетиями Дориан, ставший достойным учеником Гарри, хладнокровно наблюдает за тем, как его жестокость губит всех, кто любит его. Он все так же красив и юн, и лишь его портрет обезображивают бесчисленные шрамы порока. Став прекрасным чудовищем, Дориан уже не верит, что однажды ему придется заплатить за свои грехи страшную цену…"
44695,"Банда рокеров терроризирует маленький американский городок. За городом у них есть дом для оргий, где они насиловали молоденьких девочек и кололись наркотиками. Жители городка боятся их, но бывший «зеленоберетчик» Билли Джек по прозвищу «Индеец» не испугался бандюг…"
31217,"Японский пацифист и социалист, неспособный противостоять ужасным последствиям отказа от военной службы по соображениям совести, преображается в результате своих попыток пойти на компромисс с требованиями Японии военного времени."
8341,"Молодой монах провел в медитации длительный срок. Его возвращают в родной монастырь и Ринпоче награждает его высоким титулом… Кажется вот он успех в познании и изучении буддизма, но для Таши, монаха этот мир не подходит. Он устал от постоянного следования букве писаний и решает поменять жизнь монаха на жизнь в миру. Его мудрая жена Пема ведет его по тернистой дороге жизни и в конце объясняет ему, в чем заключается смысл любви к дхарме."
36488,"В предновогоднюю неделю, продавщица Поли Пэрриш из детского отдела универмага «Мэрлин» получила уведомление об увольнении в связи с закрытием магазина. В расстроенных чувствах девушка идет домой и видит, как какая-то женщина оставляет новорожденного ребенка на крыльце детского дома. Полли пытается ее вразумить, но тщетно, та уходит. Сердобольная блондинка берет ребенка на руки и входит в регистратуру «Дома малютки». Муниципальные чиновники, услышав рассказ девушки о том, что ее только что уволили, и она случайно оказалась здесь с ребенком на руках, искренне не верят ни одному ее слову и просят не сдавать ребенка в приют. Девушка, не желая связываться с назойливыми чиновниками, уходит, но их расставание недолго. Клерк из приюта заявляется к ней на работу и просит ее босса Дэвида Мэрлина не увольнять молодую мать с работы, войти в ее положение, добавить зарплату и оказать моральную и материальную поддержку."
19414,"Лэрри Маккей, профессор колумбийского университета, становится ведущим театральным критиком Нью-Йорка и постепенно приобретает репутацию беспристрастного и порой безжалостного рецензента. Его жена Кейт мечтает о переезде в загородный дом, более подходящий для них и их четырёх сыновей, чем тесная нью-йоркская квартира. После переезда в деревню Кейт начинает принимать активное участие в постановке спектакля местными энтузиастами и совершенно довольна загородной жизнью. Лэрри же всё больше и больше погружается в театральную среду Нью-Йорка и вынужден разрываться между работой и семьёй."
60595,"Фильм Сидхартха поставлен по книге Германа Гессе. Молодой брамин в поисках просветления посвящает свою жизнь медитации и практикам, но чувствует неудовлетворенность и безуспешность всех своих попыток обрести свободу. Однажды его посещает понимание, что все усилия и техники только укрепляют его Эго.  Он приходит к Будде (всё происходит во время Гаутамы Будды) и говорит, что дальше будет следовать своим путем. Но возвращение к мирской жизни, также, не приносит продолжительного удовлетворения и покоя. И тогда он постигает суть срединного пути и простой естественной жизни в настоящем моменте, без усилий и стремлений что-либо получить."
15794,"Неуровновешанный преступник, опекаемый своей мамочкой, добровольно сознается в совершении пустячкого преступления, чтобы сесть в тюрьму на минимальный срок. Таким образом он собирается отвертеться от наказания за убийство. И это у него получается — его сажают всего на два года. Но, на воле, бывший участник его банды убивает его мамочку; и ополоумевший от горя сынок сбегает из тюрьмы, чтобы отомстить, захватив с собой парочку сокамерников! Но он не подозревает, что один из сокамерников — полицейский под прикрытием…"
13188,"Великолепная экранизация рождественской истории Чарльза Диккенса. Скряга Эбенезер Скрудж в рождественскую ночь встречается с духами рождества, и понимает что живет не правильно. Скрудж, старый ненавистник Рождества, меняет свое отношение к светлому празднику после знакомства с духами. Эту картину по роману Диккенса (не первую и далеко не последнюю) считают не только лучшим рождественским фильмом, но и лучшей экранизацией английского классика..."
12651,"В основу картины положен реальный эпизод из истории Второй мировой войны, который был впервые документально изложен легендарным Уильямом Уайлером.  Герои фильма — экипаж бомбардировщика Б-17 «Красавица Мемфиса» — уже провели с риском для жизни двадцать четыре воздушные операции. Осталась последняя и самая опасная — двадцать пятая…"
886,"Цинциннати Кид — лучший игрок в Новом Орлеане в стад покер. Однажды от карточного дилера Шутера он узнаёт, что в город приехал знаменитый Лэнси Говард — лучший карточный игрок. Кид решает сразиться с ним, чтобы победить, ему удаётся договориться об игре, делаются ставки, и игра начинается…"
9791,"За воротами тюрьмы нормальная жизнь заканчивается. Любой несчастный вступивший в стены этого жуткого старого здания обречен жить по чудовищным, волчьим законам, от которых законопослушный человек придет в неописуемый ужас. Здесь татуированные рецидивисты режут и калечат друг друга, устраивают кровопролитные разборки, и «берут в жены» слабаков, которые не могут за себя постоять."
27554,"Бобби — наркодилер, Хэлен — молодая художница. Они знакомятся и влюбляются друг в друга. Вскоре Хэлен тоже становится наркозависимой. Отношения молодых людей далеки от романтичных — грязные притоны, стычки со служителями закона и постоянная нехватка денег. Они мечтают завязать, уехать и начать жизнь с чистого листа. Но сделать это оказывается не так легко…"
26973,"Новый Орлеан, 1917-й год. Дочь проститутки, 12-летняя Вайолет, выросшая в Новоорлеанском борделе, с раннего детства была посвящена в особенности нелегкого труда дам горизонтальной профессии. Но роль девственницы заведения, как правило, играется недолго, ведь невинность — это тот товар, который хорошо продается…"
38582,"Желая завоевать планету, инопланетный разум создаёт и посылает на землю механического двойника Годзиллы. Чтобы помочь «земному» Годзилле одолеть монстра, люди призывают другое легендарное существо — Короля Сизера."
9542,"Зловещий попутчик, сеющий смерть на своем пути, голосует на дороге и останавливает молодого парня. Тот соглашается его подвести в ненастье, не думая, какой опасности он себя подвергает."
17820,"Действие происходит на речном пароходе «Цветок хлопка» зафрахтованном для гастрольного тура по Миссисипи. Перед нами проходит история трех поколений актеров. Жизнь и работа в плавучем театре полна неожиданностей и приключений. Судьба героев переменчива и драматична. Капитаном двухтрубного судна является Энди Хоукс. Он отец прекрасной девушки Магнолии, которая хочет выйти замуж за жизнерадостного конферансье Гэйлорда Рэвенала. Однако существует много причин мешающих этому союзу... Наступит час, невзгоды и проблемы уйдут на второй план, ведь на помощь Магнолии придет её подруга Джулия. Она поможет молодым обрести счастье..."
26175,"В 1190 году саксонский рыцарь сэр Уилфред из Айвенго инкогнито возвращается в Англию из Третьего Крестового похода, чтобы собрать деньги для выкупа короля Англии Ричарда Львиное Сердце из австрийского плена. В Англии Айвенго узнает, что брат Ричарда, принц Джон, намерен вероломно узурпировать королевскую власть. Верный Ричарду отважный Айвенго не намерен мириться с ситуацией, и онрешает действовать. Прелестная девушка Ребекка, дочь спасенного бесстрашным рыцарем, богатого еврея, подарит Айвенго фамильные драгоценности, чтобы он смог купить снаряжение иучаствовать в престижном рыцарском турнире в Эшби. Там Айвенго должен выиграть призовые деньги для выкупа Ричарда из неволи. Многострадальная Англия ждет своего короля."
31146,"Педантичный работяга Эл Фонтейн решает впервые в жизни поступить не по правилам. Больше того, он обманывает жену, говоря ей, что вернется из командировки на несколько дней позже, и тем самым выкраивает себе время на «загул».  Отрезав пути к отступлению, Эл берет напрокат машину и отправляется в загородный мотель. Там он для начала звонит по номеру «секс по телефону». Вступив на скользкий путь, Эл, конечно же, не попадает домой к сроку...  Но глоток свободы, словно свежий воздух, наполнил его грудь, расправил плечи и придал взгляду загадочный блеск."
20506,"Белый воротничок Ямашито узнает, что его жена ему изменяет. Однажды он возвращается домой и убивает супругу. Ямашито попадает в тюрьму, где его единственным другом становится обыкновенный угорь. Через восемь лет он выходит на свободу и начинает новую жизнь в небольшом поселении…"
37696,"Несколько месяцев назад беременная жена Гарри была убита в подземном гараже торгового центра, где он работает охранником. Полиция так и не смогла найти убийцу, и с тех пор Гарри пытается выяснить, что произошло в тот роковой день. Он тщательно изучает кадры, снятые камерами наблюдения, вглядывается в расплывчатые силуэты «подозреваемых» и прикрепляет их фотографии к стене своей комнаты. Мрачная одержимость, с которой Гарри вычисляет убийцу, все чаще вызывает у него видения и галлюцинации. Но несмотря ни на что, в его сознании складывается все более четкая картина преступления, и он все ближе подбирается к разгадке. Настолько близко, что это становится смертельно опасно…"
136,"Клеопатра — красавица-акробатка. В нее влюблен карлик Ганс, которому она предпочла силача Геркулеса… Когда Клеопатра узнает, что Ганс — наследник огромного состояния, она решает сначала выйти замуж за несчастного лилипута, а потом отравить его. Но после неудачной попытки отравления цирковые уродцы (сиамские близнецы, безрукая девушка и гермафродит) решают отомстить Клеопатре…"
47653,"Немой комедийный шедевр Чаплина, который и сегодня не утратил иронии, остроты и сострадательности. Маленький Бродяга, он же иммигрант, переплывающий на корабле океан, чтобы увидеть «свободный мир», где его встречают пинками и тумаками…"
10970,"Мел Брукс играет несколько позабытого кинорежиссера, который приходит к директору студии с гениальной, как ему кажется, идеей фильма. Он хочет снять кино, и оно должно стать немым! По его мнению, такой неожиданный ход должен спасти студию от грозящего поглощения…"
28162,"Конец Второй Мировой. Самолет Питера Картера горит, парашют разорван в клочья, и летчик выходит в эфир, чтобы в последний раз перед смертью услышать человеческий голос. Он открывает душу услышавшей его девушке по имени Джун и выпрыгивает из падающего самолета, однако не погибает.  На Небесах произошла ошибка - Ангел-проводник не смог найти его в тумане. Когда же он отыскивает Питера, тот уже встретился с Джун, и они полюбили друг друга. Питер просит Ангела-проводника, чтобы ему дали еще один шанс, и собирается Суд, который должен решить его судьбу."
42812,"Анна Кристи бросает опостылевшую семейную ферму, оставленную ей отцом, и уезжает в город, где волею судьбы становится проституткой. Проходит время. Героиня решает покончить с постыдным занятием и вернуться к отцу, живущему на разбитой барже. Однажды, во время шторма, они спасают тонущего ирландского матроса Мэтта Барка. Спасенный влюбляется в Анну и делает предложение, но она с болью рассказывает ему о своем прошлом. Мэтт услышав рассказ, оставляет девушку. Анна разочарована его поступком, но любовь вновь примиряет их..."
20676,"Полицейский Рассел Стивенс получает задание внедриться в наркокартель, поставляющий в Лос-Анджелес кокаин. Главой преступной группировки является Антон Гальегос — дилер, действующий от лица наркобарона из Латинской Америки, влиятельного политика Гектора Гузмана. Цель операции — обезвредить владельца картеля. Стивенс начинает свою «карьеру», выступая в роли мелкого дилера. Но вскоре ему предстоит решить очень важный вопрос: на чьей он стороне?"
3019,"Лондон. Конец 19 века. В переполненном зале знаменитый доктор Джекилл читает лекцию. Он заявляет, что природа человека двойственна, раздираема противоречиями между Добром и Злом. Если удастся разделить эти тенденции внутри человека, то можно будет поднять Добро на небывалую высоту. Заявление доктора Джекилла вызывает энтузиазм у одних и скептицизм у других. Отец его невесты Мюриэл заявляет, что он женится на его дочери только через восемь месяцев и, несмотря на просьбы Джекилла, остается непреклонным. Ночью на улице Джекилл спасает проститутку Иви Пирсон, которую избивал клиент. Вскоре доктору удается создать микстуру, которая превращает его в дикое существо, проявляющее насильственные инстинкты…"
17761,"В аэропорту Гонолулу готовится к своему очередному рейсу в Сан-Франциско пассажирский двухмоторный самолет марки Дуглас. Вторым пилотом на этот рейс назначен Дэн Роман (Джон Уэйн) по прозвищу «Свистящий». Это его первый полет после катастрофы, в которой погибли все пассажиры авиарейса, включая его жену и дочь. Пассажиры спокойно проходят на посадку и размещаются в комфортабельных креслах в предвкушении приятного полета, самолет разгоняется, отрывается от земли и набирает высоту девять тысяч метров. И всё вроде как всегда, но неожиданный толчок сотрясает всю винтокрылую машину – это отказал и загорелся один из двух двигателей… Пожалуй первый фильм жанра катастроф повествующий об аварии на борту самолета. Авторы фильма мастерски сумели передать нервную обстановку, царящую в салоне лайнера. Звездный актерский состав во главе с Джоном Уэйном превосходно справился со свой задачей, заставив зрителей сопереживать."
20277,"Фрэн Гаррисон переживает волнительный период, потому что её такса-чемпионка, Данке, ждёт щенков, и девушка надеется, что один из них тоже станет чемпионом. Но во время визита к ветеринару её мужа Джима уговаривают на то, чтобы Данке выкормила щенка датского дога, которого бросила мать. Джим решает оставить датского дога у себя.  В результате у Брутуса возникает проблема: он думает, что он такса, но при этом он слишком большой, чтобы быть ручной собакой. Когда Фрэн в очередной раз высмеивает Брутуса, Джим придумывает план с целью доказать всем (и Фрэн), что датский дог может быть чем-то большим, чем просто гадкой таксой."
10204,"Эксцентричный лондонский изобретатель Филеас Фогг раскрыл тайны полетов, электричества и многие другие, но общество не принимает его, считая сумасшедшим. Фоггу очень хочется, чтобы к нему относились серьезно, и он заключает необычное пари с лордом Келвином, главой Королевской академии наук: он берется совершить путешествие вокруг земного шара не более чем за 80 дней.Вместе со своим лакеем Паспарту и жаждущей острых ощущений французской художницей Моник Фогг пускается в безумную, захватывающую кругосветную гонку по суше, морю и воздуху. Во время головокружительного путешествия наши герои попадают в самые экзотические уголки планеты. В пути их ждут многочисленные приключения и препятствия…"
3515,"Уилл Грэм — бывший лондонский криминальный босс, который оставил свою прошлую жизнь и стал затворником. Преследуемый кошмарами о своих жертвах Уилл вынужден вернуться к прошлому, когда он узнает, что его брат совершил самоубийство после того, как был изнасилован."
9472,"Владелец мега-сети фитнесс-центров готовит очередное поглощение. На очереди — районный спортзал, принадлежащий группе друзей. Чтобы сохранить зал, друзьям нужно срочно найти $50 тыс. Единственная здравая мысль — это срубить главный приз в национальном чемпионате вышибал…"
594,"Фильм рассказывает историю Виктора Наворски, отправившегося в Нью-Йорк из Восточной Европы. Пока Виктор летел в самолете, на его родине произошел государственный переворот. Оказавшись в международном аэропорту имени Джона Кеннеди с паспортом ниоткуда, он не имеет права въехать в Соединенные Штаты и должен коротать свои дни и ночи на скамейках у выхода 67, пока война в его родной стране не закончится. Тянутся недели и месяцы, и Виктор обнаруживает, что небольшой мирок терминала может быть наполнен абсурдом, щедростью, амбициями, развлечениями, желанием сохранить свой статус, интуитивной прозорливостью и даже любовью к очаровательной стюардессе Амелии. Виктору удается завоевать симпатии всех, кроме одного человека — чиновника аэропорта Фрэнка Диксона, который считает его бюрократической ошибкой, проблемой, которую он не может контролировать, но от которой жаждет избавиться."
8981,"История девятилетнего Фрэнки и его мамы Лиззи, переезжающих с места на место, сколько мальчик себя помнит. Мать хочет защитить своего сына от правды, но необходимость удовлетворить любопытство мальчика заставляет Лиззи придумать правдоподобную историю — она регулярно пишет Фрэнки письма от имени его вымышленного отца, который якобы плавает на корабле по экзотическим странам.  Неожиданно Лиззи узнаёт, что корабль «отца» зайдёт в их порт через несколько дней. Теперь она должна сделать выбор — рассказать Фрэнки правду или решиться на отчаянный план и найти идеального незнакомца на роль идеального отца…"
12153,"Изрядно проштрафившиеся агенты ФБР (братья афро-американцы) решают обелить себя перед руководством. Причем как в переносном, так и в прямом смыслах. Их миссией становится защита двух сестер Уилтон, наследниц огромной гостиничной империи, от похищения во время их переезда из нью-йоркского аэропорта в отель Хэмптонс.Вновь переоценив свои способности, братья придумывают новый бредовый план — спрятать сестер в укромном месте, а самим переодеться и загримироваться в них, благо приезжих миллионерш в лицо мало кто знает.Все, что им теперь осталось сделать -убедить весь остальной мир (включая остальных сотрудников ФБР, «охраняющих» их, а также всех родных и близких сестер Уилтон) в том, что они действительно молодые, богатые бледнолицые миллионерки. Проколы и приколы подобное развитие событий вполне предусматривает…"
1944,"Могла ли в тот день семья Коулов знать, что невинное желание прокатиться на автомобиле перевернет весь их мир. Визг тормозов, скрежет железа, предсмертный крик… В страшной автомобильной катастрофе супруги Тед и Мэрион теряют двух сыновей, но, по неумолимому решению судьбы, сами остаются живы.  Надеясь заставить Мэрион развестись с ним, Тэд нанимает ассистента, подростка, как две капли воды похожего на одного из сыновей. Однако реакция жены получается совершенно непредсказуемой: у нее завязывается роман с молодым ассистентом. Найдут ли супруги выход в сложившихся обстоятельствах. Ведь у них осталась маленькая дочь…  Выход есть всегда, вопрос только в том, как далеко заведут их поиски той заветной двери, которая вновь откроет перед ними мир, полный света и любви. Ведь это их мир…"
